12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1088668.1303858592,1088668.1303858592,1088668.1303858592,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1088668.1303858592,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,12152343.091592047,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,784588.4028711835,784588.4028711835,784588.4028711835,784588.4028711835,784588.4028711835,784588.4028711835,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,26032229.725158747,26032229.725158747,26032229.725158747,784588.4028711835,784588.4028711835,784588.4028711835,17100049.330361858,17100049.330361858,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,26032229.725158747,26032229.725158747,784588.4028711835,784588.4028711835,1577617.9384257924,1577617.9384257924,17100049.330361858,17100049.330361858,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1194617.5425710347,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,380253.1387005419,380253.1387005419,1577617.9384257924,1577617.9384257924,1577617.9384257924,1577617.9384257924,1577617.9384257924,1577617.9384257924,1426316.8618191092,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,2944939.6959680575,2944939.6959680575,2944939.6959680575,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,545900.7180454651,380253.1387005419,380253.1387005419,380253.1387005419,1577617.9384257924,1577617.9384257924,22251164.36181173,22251164.36181173,1426316.8618191092,1426316.8618191092,1426316.8618191092,1426316.8618191092,1426316.8618191092,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,19215689.648619074,19215689.648619074,19215689.648619074,19215689.648619074,2944939.6959680575,2944939.6959680575,2944939.6959680575,2944939.6959680575,2944939.6959680575,2944939.6959680575,12152343.091592047,12152343.091592047,1207712.9814648184,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1522907.09155018,18346721.925601654,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,1277763.013922401,1277763.013922401,545900.7180454651,545900.7180454651,545900.7180454651,714097.4434127505,714097.4434127505,1577617.9384257924,22251164.36181173,22251164.36181173,1426316.8618191092,1426316.8618191092,1426316.8618191092,1426316.8618191092,1426316.8618191092,1426316.8618191092,1373100.791881499,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,1194617.5425710347,19215689.648619074,19215689.648619074,19215689.648619074,19215689.648619074,1869699.787656638,1869699.787656638,1869699.787656638,13289846.987448817,26160246.579806346,41645912.742859565,41645912.742859565,17750386.692087818,5710656.996448309,5710656.996448309,5710656.996448309,26681935.582842983,26681935.582842983,27574633.37418817,27574633.37418817,27574633.37418817,2773602.3063027626,2773602.3063027626,18346721.925601654,18346721.925601654,24318351.598049246,24318351.598049246,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,1277763.013922401,1277763.013922401,545900.7180454651,545900.7180454651,545900.7180454651,704779.4461378991,714097.4434127505,714097.4434127505,714097.4434127505,714097.4434127505,714097.4434127505,714097.4434127505,1426316.8618191092,1426316.8618191092,1426316.8618191092,1426316.8618191092,1373100.791881499,1373100.791881499,1373100.791881499,1373100.791881499,1373100.791881499,1194617.5425710347,1194617.5425710347,1200608.9346111524,1200608.9346111524,1869699.787656638,1869699.787656638,1869699.787656638,1869699.787656638,39646874.05464384,39646874.05464384,39646874.05464384,12259632.911191672,41645912.742859565,41645912.742859565,17750386.692087818,1207712.9814648184,5710656.996448309,5710656.996448309,26681935.582842983,26681935.582842983,27574633.37418817,27574633.37418817,27574633.37418817,2773602.3063027626,2773602.3063027626,1522907.09155018,1522907.09155018,1522907.09155018,24318351.598049246,24318351.598049246,2476882.416833003,2476882.416833003,2476882.416833003,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047,12152343.091592047
